,timestamp,week,date,year,month,day,a_day,time,hour,minute,customer_no,customer_ID,location,next_loc
1294,2019-09-02 11:09:00,36,2019-09-02,2019,9,2,Mon,11:09:00,11,9,393,393_Mon,fruit,checkout
1295,2019-09-02 11:09:00,36,2019-09-02,2019,9,2,Mon,11:09:00,11,9,394,394_Mon,fruit,spices
1296,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,361,361_Mon,drinks,checkout
1297,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,389,389_Mon,checkout,checkout
1298,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,390,390_Mon,drinks,fruit
1299,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,391,391_Mon,spices,drinks
1300,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,392,392_Mon,spices,checkout
1301,2019-09-02 11:10:00,36,2019-09-02,2019,9,2,Mon,11:10:00,11,10,393,393_Mon,checkout,checkout
1302,2019-09-02 11:11:00,36,2019-09-02,2019,9,2,Mon,11:11:00,11,11,391,391_Mon,drinks,spices
1303,2019-09-02 11:11:00,36,2019-09-02,2019,9,2,Mon,11:11:00,11,11,390,390_Mon,fruit,spices
1304,2019-09-02 11:11:00,36,2019-09-02,2019,9,2,Mon,11:11:00,11,11,380,380_Mon,fruit,drinks
1305,2019-09-02 11:12:00,36,2019-09-02,2019,9,2,Mon,11:12:00,11,12,361,361_Mon,checkout,checkout
1306,2019-09-02 11:12:00,36,2019-09-02,2019,9,2,Mon,11:12:00,11,12,385,385_Mon,drinks,checkout
1307,2019-09-02 11:12:00,36,2019-09-02,2019,9,2,Mon,11:12:00,11,12,386,386_Mon,checkout,checkout
1308,2019-09-02 11:12:00,36,2019-09-02,2019,9,2,Mon,11:12:00,11,12,391,391_Mon,spices,fruit
1309,2019-09-02 11:13:00,36,2019-09-02,2019,9,2,Mon,11:13:00,11,13,385,385_Mon,checkout,checkout
1310,2019-09-02 11:13:00,36,2019-09-02,2019,9,2,Mon,11:13:00,11,13,390,390_Mon,spices,dairy
1311,2019-09-02 11:13:00,36,2019-09-02,2019,9,2,Mon,11:13:00,11,13,391,391_Mon,fruit,dairy
1312,2019-09-02 11:13:00,36,2019-09-02,2019,9,2,Mon,11:13:00,11,13,392,392_Mon,checkout,checkout
1313,2019-09-02 11:13:00,36,2019-09-02,2019,9,2,Mon,11:13:00,11,13,394,394_Mon,spices,fruit
1314,2019-09-02 11:14:00,36,2019-09-02,2019,9,2,Mon,11:14:00,11,14,396,396_Mon,drinks,fruit
1315,2019-09-02 11:14:00,36,2019-09-02,2019,9,2,Mon,11:14:00,11,14,395,395_Mon,fruit,checkout
1316,2019-09-02 11:14:00,36,2019-09-02,2019,9,2,Mon,11:14:00,11,14,390,390_Mon,dairy,spices
1317,2019-09-02 11:14:00,36,2019-09-02,2019,9,2,Mon,11:14:00,11,14,380,380_Mon,drinks,spices
1318,2019-09-02 11:14:00,36,2019-09-02,2019,9,2,Mon,11:14:00,11,14,394,394_Mon,fruit,drinks
1319,2019-09-02 11:16:00,36,2019-09-02,2019,9,2,Mon,11:16:00,11,16,391,391_Mon,dairy,spices
1320,2019-09-02 11:16:00,36,2019-09-02,2019,9,2,Mon,11:16:00,11,16,394,394_Mon,drinks,spices
1321,2019-09-02 11:16:00,36,2019-09-02,2019,9,2,Mon,11:16:00,11,16,395,395_Mon,checkout,checkout
1322,2019-09-02 11:17:00,36,2019-09-02,2019,9,2,Mon,11:17:00,11,17,380,380_Mon,spices,fruit
1323,2019-09-02 11:18:00,36,2019-09-02,2019,9,2,Mon,11:18:00,11,18,380,380_Mon,fruit,dairy
1324,2019-09-02 11:19:00,36,2019-09-02,2019,9,2,Mon,11:19:00,11,19,398,398_Mon,spices,fruit
1325,2019-09-02 11:19:00,36,2019-09-02,2019,9,2,Mon,11:19:00,11,19,399,399_Mon,spices,drinks
1326,2019-09-02 11:19:00,36,2019-09-02,2019,9,2,Mon,11:19:00,11,19,396,396_Mon,fruit,checkout
1327,2019-09-02 11:19:00,36,2019-09-02,2019,9,2,Mon,11:19:00,11,19,380,380_Mon,dairy,spices
1328,2019-09-02 11:19:00,36,2019-09-02,2019,9,2,Mon,11:19:00,11,19,397,397_Mon,fruit,checkout
1329,2019-09-02 11:20:00,36,2019-09-02,2019,9,2,Mon,11:20:00,11,20,398,398_Mon,fruit,checkout
1330,2019-09-02 11:20:00,36,2019-09-02,2019,9,2,Mon,11:20:00,11,20,399,399_Mon,drinks,checkout
1331,2019-09-02 11:20:00,36,2019-09-02,2019,9,2,Mon,11:20:00,11,20,397,397_Mon,checkout,checkout
1332,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,401,401_Mon,dairy,drinks
1333,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,380,380_Mon,spices,fruit
1334,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,391,391_Mon,spices,dairy
1335,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,394,394_Mon,spices,dairy
1336,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,399,399_Mon,checkout,checkout
1337,2019-09-02 11:21:00,36,2019-09-02,2019,9,2,Mon,11:21:00,11,21,400,400_Mon,fruit,checkout
1338,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,402,402_Mon,drinks,fruit
1339,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,404,404_Mon,dairy,checkout
1340,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,401,401_Mon,drinks,checkout
1341,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,403,403_Mon,dairy,checkout
1342,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,391,391_Mon,dairy,spices
1343,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,380,380_Mon,fruit,drinks
1344,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,396,396_Mon,checkout,checkout
1345,2019-09-02 11:22:00,36,2019-09-02,2019,9,2,Mon,11:22:00,11,22,390,390_Mon,spices,drinks
1346,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,380,380_Mon,drinks,checkout
1347,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,390,390_Mon,drinks,checkout
1348,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,391,391_Mon,spices,dairy
1349,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,394,394_Mon,dairy,checkout
1350,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,398,398_Mon,checkout,checkout
1351,2019-09-02 11:23:00,36,2019-09-02,2019,9,2,Mon,11:23:00,11,23,404,404_Mon,checkout,checkout
1352,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,410,410_Mon,fruit,drinks
1353,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,409,409_Mon,dairy,checkout
1354,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,408,408_Mon,fruit,checkout
1355,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,407,407_Mon,spices,dairy
1356,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,406,406_Mon,dairy,drinks
1357,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,403,403_Mon,checkout,checkout
1358,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,401,401_Mon,checkout,checkout
1359,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,400,400_Mon,checkout,checkout
1360,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,394,394_Mon,checkout,checkout
1361,2019-09-02 11:24:00,36,2019-09-02,2019,9,2,Mon,11:24:00,11,24,405,405_Mon,fruit,checkout
1362,2019-09-02 11:25:00,36,2019-09-02,2019,9,2,Mon,11:25:00,11,25,380,380_Mon,checkout,checkout
1363,2019-09-02 11:25:00,36,2019-09-02,2019,9,2,Mon,11:25:00,11,25,390,390_Mon,checkout,checkout
1364,2019-09-02 11:25:00,36,2019-09-02,2019,9,2,Mon,11:25:00,11,25,405,405_Mon,checkout,checkout
1365,2019-09-02 11:25:00,36,2019-09-02,2019,9,2,Mon,11:25:00,11,25,406,406_Mon,drinks,checkout
1366,2019-09-02 11:25:00,36,2019-09-02,2019,9,2,Mon,11:25:00,11,25,408,408_Mon,checkout,checkout
1367,2019-09-02 11:26:00,36,2019-09-02,2019,9,2,Mon,11:26:00,11,26,406,406_Mon,checkout,checkout
1368,2019-09-02 11:26:00,36,2019-09-02,2019,9,2,Mon,11:26:00,11,26,407,407_Mon,dairy,checkout
1369,2019-09-02 11:27:00,36,2019-09-02,2019,9,2,Mon,11:27:00,11,27,412,412_Mon,fruit,spices
1370,2019-09-02 11:27:00,36,2019-09-02,2019,9,2,Mon,11:27:00,11,27,391,391_Mon,dairy,spices
1371,2019-09-02 11:27:00,36,2019-09-02,2019,9,2,Mon,11:27:00,11,27,411,411_Mon,dairy,checkout
1372,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,402,402_Mon,fruit,dairy
1373,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,409,409_Mon,checkout,checkout
1374,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,410,410_Mon,drinks,spices
1375,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,411,411_Mon,checkout,checkout
1376,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,412,412_Mon,spices,drinks
1377,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,413,413_Mon,dairy,spices
1378,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,414,414_Mon,spices,checkout
1379,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,415,415_Mon,dairy,drinks
1380,2019-09-02 11:28:00,36,2019-09-02,2019,9,2,Mon,11:28:00,11,28,416,416_Mon,fruit,drinks
1381,2019-09-02 11:29:00,36,2019-09-02,2019,9,2,Mon,11:29:00,11,29,414,414_Mon,checkout,checkout
1382,2019-09-02 11:29:00,36,2019-09-02,2019,9,2,Mon,11:29:00,11,29,416,416_Mon,drinks,checkout
1383,2019-09-02 11:29:00,36,2019-09-02,2019,9,2,Mon,11:29:00,11,29,402,402_Mon,dairy,checkout
1384,2019-09-02 11:29:00,36,2019-09-02,2019,9,2,Mon,11:29:00,11,29,391,391_Mon,spices,fruit
1385,2019-09-02 11:29:00,36,2019-09-02,2019,9,2,Mon,11:29:00,11,29,407,407_Mon,checkout,checkout
1386,2019-09-02 11:30:00,36,2019-09-02,2019,9,2,Mon,11:30:00,11,30,416,416_Mon,checkout,checkout
1387,2019-09-02 11:31:00,36,2019-09-02,2019,9,2,Mon,11:31:00,11,31,391,391_Mon,fruit,checkout
1388,2019-09-02 11:31:00,36,2019-09-02,2019,9,2,Mon,11:31:00,11,31,412,412_Mon,drinks,fruit
1389,2019-09-02 11:32:00,36,2019-09-02,2019,9,2,Mon,11:32:00,11,32,410,410_Mon,spices,dairy
1390,2019-09-02 11:32:00,36,2019-09-02,2019,9,2,Mon,11:32:00,11,32,417,417_Mon,fruit,checkout
1391,2019-09-02 11:32:00,36,2019-09-02,2019,9,2,Mon,11:32:00,11,32,418,418_Mon,fruit,checkout
1392,2019-09-02 11:32:00,36,2019-09-02,2019,9,2,Mon,11:32:00,11,32,419,419_Mon,fruit,checkout
1393,2019-09-02 11:33:00,36,2019-09-02,2019,9,2,Mon,11:33:00,11,33,412,412_Mon,fruit,checkout
1394,2019-09-02 11:33:00,36,2019-09-02,2019,9,2,Mon,11:33:00,11,33,413,413_Mon,spices,fruit
1395,2019-09-02 11:33:00,36,2019-09-02,2019,9,2,Mon,11:33:00,11,33,418,418_Mon,checkout,checkout
1396,2019-09-02 11:33:00,36,2019-09-02,2019,9,2,Mon,11:33:00,11,33,419,419_Mon,checkout,checkout
1397,2019-09-02 11:34:00,36,2019-09-02,2019,9,2,Mon,11:34:00,11,34,420,420_Mon,dairy,spices
1398,2019-09-02 11:34:00,36,2019-09-02,2019,9,2,Mon,11:34:00,11,34,417,417_Mon,checkout,checkout
1399,2019-09-02 11:34:00,36,2019-09-02,2019,9,2,Mon,11:34:00,11,34,410,410_Mon,dairy,drinks
1400,2019-09-02 11:34:00,36,2019-09-02,2019,9,2,Mon,11:34:00,11,34,402,402_Mon,checkout,checkout
1401,2019-09-02 11:34:00,36,2019-09-02,2019,9,2,Mon,11:34:00,11,34,413,413_Mon,fruit,checkout
1402,2019-09-02 11:35:00,36,2019-09-02,2019,9,2,Mon,11:35:00,11,35,410,410_Mon,drinks,checkout
1403,2019-09-02 11:36:00,36,2019-09-02,2019,9,2,Mon,11:36:00,11,36,391,391_Mon,checkout,checkout
1404,2019-09-02 11:36:00,36,2019-09-02,2019,9,2,Mon,11:36:00,11,36,420,420_Mon,spices,dairy
1405,2019-09-02 11:37:00,36,2019-09-02,2019,9,2,Mon,11:37:00,11,37,410,410_Mon,checkout,checkout
1406,2019-09-02 11:37:00,36,2019-09-02,2019,9,2,Mon,11:37:00,11,37,412,412_Mon,checkout,checkout
1407,2019-09-02 11:37:00,36,2019-09-02,2019,9,2,Mon,11:37:00,11,37,415,415_Mon,drinks,spices
1408,2019-09-02 11:37:00,36,2019-09-02,2019,9,2,Mon,11:37:00,11,37,421,421_Mon,spices,checkout
1409,2019-09-02 11:38:00,36,2019-09-02,2019,9,2,Mon,11:38:00,11,38,421,421_Mon,checkout,checkout
1410,2019-09-02 11:39:00,36,2019-09-02,2019,9,2,Mon,11:39:00,11,39,420,420_Mon,dairy,spices
1411,2019-09-02 11:39:00,36,2019-09-02,2019,9,2,Mon,11:39:00,11,39,422,422_Mon,fruit,dairy
1412,2019-09-02 11:40:00,36,2019-09-02,2019,9,2,Mon,11:40:00,11,40,415,415_Mon,spices,checkout
1413,2019-09-02 11:40:00,36,2019-09-02,2019,9,2,Mon,11:40:00,11,40,422,422_Mon,dairy,checkout
1414,2019-09-02 11:41:00,36,2019-09-02,2019,9,2,Mon,11:41:00,11,41,415,415_Mon,checkout,checkout
1415,2019-09-02 11:42:00,36,2019-09-02,2019,9,2,Mon,11:42:00,11,42,420,420_Mon,spices,dairy
1416,2019-09-02 11:42:00,36,2019-09-02,2019,9,2,Mon,11:42:00,11,42,423,423_Mon,dairy,fruit
1417,2019-09-02 11:42:00,36,2019-09-02,2019,9,2,Mon,11:42:00,11,42,413,413_Mon,checkout,checkout
1418,2019-09-02 11:44:00,36,2019-09-02,2019,9,2,Mon,11:44:00,11,44,420,420_Mon,dairy,checkout
1419,2019-09-02 11:44:00,36,2019-09-02,2019,9,2,Mon,11:44:00,11,44,422,422_Mon,checkout,checkout
1420,2019-09-02 11:45:00,36,2019-09-02,2019,9,2,Mon,11:45:00,11,45,424,424_Mon,fruit,checkout
1421,2019-09-02 11:47:00,36,2019-09-02,2019,9,2,Mon,11:47:00,11,47,424,424_Mon,checkout,checkout
1422,2019-09-02 11:48:00,36,2019-09-02,2019,9,2,Mon,11:48:00,11,48,425,425_Mon,dairy,fruit
1423,2019-09-02 11:48:00,36,2019-09-02,2019,9,2,Mon,11:48:00,11,48,426,426_Mon,fruit,checkout
1424,2019-09-02 11:49:00,36,2019-09-02,2019,9,2,Mon,11:49:00,11,49,420,420_Mon,checkout,checkout
1425,2019-09-02 11:50:00,36,2019-09-02,2019,9,2,Mon,11:50:00,11,50,426,426_Mon,checkout,checkout
1426,2019-09-02 11:50:00,36,2019-09-02,2019,9,2,Mon,11:50:00,11,50,425,425_Mon,fruit,checkout
1427,2019-09-02 11:51:00,36,2019-09-02,2019,9,2,Mon,11:51:00,11,51,428,428_Mon,dairy,checkout
1428,2019-09-02 11:51:00,36,2019-09-02,2019,9,2,Mon,11:51:00,11,51,423,423_Mon,fruit,checkout
1429,2019-09-02 11:51:00,36,2019-09-02,2019,9,2,Mon,11:51:00,11,51,427,427_Mon,dairy,checkout
1430,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,427,427_Mon,checkout,checkout
1431,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,429,429_Mon,drinks,checkout
1432,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,430,430_Mon,spices,dairy
1433,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,431,431_Mon,dairy,spices
1434,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,432,432_Mon,dairy,checkout
1435,2019-09-02 11:52:00,36,2019-09-02,2019,9,2,Mon,11:52:00,11,52,433,433_Mon,dairy,checkout
1436,2019-09-02 11:53:00,36,2019-09-02,2019,9,2,Mon,11:53:00,11,53,425,425_Mon,checkout,checkout
1437,2019-09-02 11:53:00,36,2019-09-02,2019,9,2,Mon,11:53:00,11,53,430,430_Mon,dairy,checkout
1438,2019-09-02 11:53:00,36,2019-09-02,2019,9,2,Mon,11:53:00,11,53,431,431_Mon,spices,dairy
1439,2019-09-02 11:54:00,36,2019-09-02,2019,9,2,Mon,11:54:00,11,54,431,431_Mon,dairy,checkout
1440,2019-09-02 11:54:00,36,2019-09-02,2019,9,2,Mon,11:54:00,11,54,428,428_Mon,checkout,checkout
1441,2019-09-02 11:54:00,36,2019-09-02,2019,9,2,Mon,11:54:00,11,54,423,423_Mon,checkout,checkout
1442,2019-09-02 11:55:00,36,2019-09-02,2019,9,2,Mon,11:55:00,11,55,429,429_Mon,checkout,checkout
1443,2019-09-02 11:55:00,36,2019-09-02,2019,9,2,Mon,11:55:00,11,55,430,430_Mon,checkout,checkout
1444,2019-09-02 11:55:00,36,2019-09-02,2019,9,2,Mon,11:55:00,11,55,434,434_Mon,fruit,dairy
1445,2019-09-02 11:56:00,36,2019-09-02,2019,9,2,Mon,11:56:00,11,56,434,434_Mon,dairy,fruit
1446,2019-09-02 11:56:00,36,2019-09-02,2019,9,2,Mon,11:56:00,11,56,435,435_Mon,fruit,spices
1447,2019-09-02 11:56:00,36,2019-09-02,2019,9,2,Mon,11:56:00,11,56,436,436_Mon,fruit,dairy
1448,2019-09-02 11:57:00,36,2019-09-02,2019,9,2,Mon,11:57:00,11,57,433,433_Mon,checkout,checkout
1449,2019-09-02 11:57:00,36,2019-09-02,2019,9,2,Mon,11:57:00,11,57,434,434_Mon,fruit,dairy
1450,2019-09-02 11:57:00,36,2019-09-02,2019,9,2,Mon,11:57:00,11,57,435,435_Mon,spices,checkout
1451,2019-09-02 11:58:00,36,2019-09-02,2019,9,2,Mon,11:58:00,11,58,437,437_Mon,spices,checkout
1452,2019-09-02 11:58:00,36,2019-09-02,2019,9,2,Mon,11:58:00,11,58,434,434_Mon,dairy,drinks
1453,2019-09-02 11:58:00,36,2019-09-02,2019,9,2,Mon,11:58:00,11,58,436,436_Mon,dairy,spices
1454,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,434,434_Mon,drinks,fruit
1455,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,435,435_Mon,checkout,checkout
1456,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,437,437_Mon,checkout,checkout
1457,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,438,438_Mon,fruit,checkout
1458,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,439,439_Mon,fruit,checkout
1459,2019-09-02 11:59:00,36,2019-09-02,2019,9,2,Mon,11:59:00,11,59,432,432_Mon,checkout,checkout
1460,2019-09-02 12:00:00,36,2019-09-02,2019,9,2,Mon,12:00:00,12,0,436,436_Mon,spices,dairy
1461,2019-09-02 12:00:00,36,2019-09-02,2019,9,2,Mon,12:00:00,12,0,438,438_Mon,checkout,checkout
1462,2019-09-02 12:00:00,36,2019-09-02,2019,9,2,Mon,12:00:00,12,0,439,439_Mon,checkout,checkout
1463,2019-09-02 12:01:00,36,2019-09-02,2019,9,2,Mon,12:01:00,12,1,436,436_Mon,dairy,fruit
1464,2019-09-02 12:01:00,36,2019-09-02,2019,9,2,Mon,12:01:00,12,1,440,440_Mon,dairy,spices
1465,2019-09-02 12:01:00,36,2019-09-02,2019,9,2,Mon,12:01:00,12,1,441,441_Mon,fruit,checkout
1466,2019-09-02 12:02:00,36,2019-09-02,2019,9,2,Mon,12:02:00,12,2,436,436_Mon,fruit,spices
1467,2019-09-02 12:03:00,36,2019-09-02,2019,9,2,Mon,12:03:00,12,3,441,441_Mon,checkout,checkout
1468,2019-09-02 12:03:00,36,2019-09-02,2019,9,2,Mon,12:03:00,12,3,442,442_Mon,drinks,dairy
1469,2019-09-02 12:03:00,36,2019-09-02,2019,9,2,Mon,12:03:00,12,3,443,443_Mon,fruit,checkout
1470,2019-09-02 12:03:00,36,2019-09-02,2019,9,2,Mon,12:03:00,12,3,431,431_Mon,checkout,checkout
1471,2019-09-02 12:04:00,36,2019-09-02,2019,9,2,Mon,12:04:00,12,4,434,434_Mon,fruit,checkout
1472,2019-09-02 12:04:00,36,2019-09-02,2019,9,2,Mon,12:04:00,12,4,436,436_Mon,spices,drinks
1473,2019-09-02 12:05:00,36,2019-09-02,2019,9,2,Mon,12:05:00,12,5,436,436_Mon,drinks,checkout
1474,2019-09-02 12:05:00,36,2019-09-02,2019,9,2,Mon,12:05:00,12,5,443,443_Mon,checkout,checkout
1475,2019-09-02 12:05:00,36,2019-09-02,2019,9,2,Mon,12:05:00,12,5,444,444_Mon,fruit,checkout
1476,2019-09-02 12:05:00,36,2019-09-02,2019,9,2,Mon,12:05:00,12,5,445,445_Mon,fruit,drinks
1477,2019-09-02 12:05:00,36,2019-09-02,2019,9,2,Mon,12:05:00,12,5,446,446_Mon,dairy,fruit
1478,2019-09-02 12:06:00,36,2019-09-02,2019,9,2,Mon,12:06:00,12,6,447,447_Mon,dairy,drinks
1479,2019-09-02 12:06:00,36,2019-09-02,2019,9,2,Mon,12:06:00,12,6,445,445_Mon,drinks,spices
1480,2019-09-02 12:06:00,36,2019-09-02,2019,9,2,Mon,12:06:00,12,6,444,444_Mon,checkout,checkout
1481,2019-09-02 12:07:00,36,2019-09-02,2019,9,2,Mon,12:07:00,12,7,445,445_Mon,spices,dairy
1482,2019-09-02 12:07:00,36,2019-09-02,2019,9,2,Mon,12:07:00,12,7,448,448_Mon,fruit,checkout
1483,2019-09-02 12:07:00,36,2019-09-02,2019,9,2,Mon,12:07:00,12,7,449,449_Mon,drinks,fruit
1484,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,434,434_Mon,checkout,checkout
1485,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,442,442_Mon,dairy,fruit
1486,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,445,445_Mon,dairy,checkout
1487,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,446,446_Mon,fruit,dairy
1488,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,448,448_Mon,checkout,checkout
1489,2019-09-02 12:08:00,36,2019-09-02,2019,9,2,Mon,12:08:00,12,8,449,449_Mon,fruit,checkout
1490,2019-09-02 12:09:00,36,2019-09-02,2019,9,2,Mon,12:09:00,12,9,436,436_Mon,checkout,checkout
1491,2019-09-02 12:09:00,36,2019-09-02,2019,9,2,Mon,12:09:00,12,9,447,447_Mon,drinks,fruit
1492,2019-09-02 12:10:00,36,2019-09-02,2019,9,2,Mon,12:10:00,12,10,446,446_Mon,dairy,checkout
1493,2019-09-02 12:10:00,36,2019-09-02,2019,9,2,Mon,12:10:00,12,10,442,442_Mon,fruit,drinks
1494,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,440,440_Mon,spices,dairy
1495,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,442,442_Mon,drinks,dairy
1496,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,445,445_Mon,checkout,checkout
1497,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,446,446_Mon,checkout,checkout
1498,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,447,447_Mon,fruit,dairy
1499,2019-09-02 12:11:00,36,2019-09-02,2019,9,2,Mon,12:11:00,12,11,449,449_Mon,checkout,checkout
1500,2019-09-02 12:12:00,36,2019-09-02,2019,9,2,Mon,12:12:00,12,12,440,440_Mon,dairy,drinks
1501,2019-09-02 12:12:00,36,2019-09-02,2019,9,2,Mon,12:12:00,12,12,447,447_Mon,dairy,fruit
1502,2019-09-02 12:12:00,36,2019-09-02,2019,9,2,Mon,12:12:00,12,12,450,450_Mon,spices,checkout
1503,2019-09-02 12:12:00,36,2019-09-02,2019,9,2,Mon,12:12:00,12,12,451,451_Mon,drinks,checkout
1504,2019-09-02 12:13:00,36,2019-09-02,2019,9,2,Mon,12:13:00,12,13,454,454_Mon,fruit,dairy
1505,2019-09-02 12:13:00,36,2019-09-02,2019,9,2,Mon,12:13:00,12,13,453,453_Mon,dairy,fruit
1506,2019-09-02 12:13:00,36,2019-09-02,2019,9,2,Mon,12:13:00,12,13,451,451_Mon,checkout,checkout
1507,2019-09-02 12:13:00,36,2019-09-02,2019,9,2,Mon,12:13:00,12,13,442,442_Mon,dairy,drinks
1508,2019-09-02 12:13:00,36,2019-09-02,2019,9,2,Mon,12:13:00,12,13,452,452_Mon,fruit,checkout
1509,2019-09-02 12:14:00,36,2019-09-02,2019,9,2,Mon,12:14:00,12,14,447,447_Mon,fruit,checkout
1510,2019-09-02 12:14:00,36,2019-09-02,2019,9,2,Mon,12:14:00,12,14,442,442_Mon,drinks,checkout
1511,2019-09-02 12:14:00,36,2019-09-02,2019,9,2,Mon,12:14:00,12,14,452,452_Mon,checkout,checkout
1512,2019-09-02 12:15:00,36,2019-09-02,2019,9,2,Mon,12:15:00,12,15,442,442_Mon,checkout,checkout
1513,2019-09-02 12:15:00,36,2019-09-02,2019,9,2,Mon,12:15:00,12,15,450,450_Mon,checkout,checkout
1514,2019-09-02 12:15:00,36,2019-09-02,2019,9,2,Mon,12:15:00,12,15,455,455_Mon,fruit,drinks
1515,2019-09-02 12:16:00,36,2019-09-02,2019,9,2,Mon,12:16:00,12,16,456,456_Mon,dairy,spices
1516,2019-09-02 12:16:00,36,2019-09-02,2019,9,2,Mon,12:16:00,12,16,457,457_Mon,dairy,checkout
1517,2019-09-02 12:17:00,36,2019-09-02,2019,9,2,Mon,12:17:00,12,17,447,447_Mon,checkout,checkout
1518,2019-09-02 12:17:00,36,2019-09-02,2019,9,2,Mon,12:17:00,12,17,458,458_Mon,dairy,checkout
